O_Tz06,O_Sla06,O_Lga06,O_Ssd06,O_Sd06,O_State,D_Tz06,D_Sla06,D_Lga06,D_Ssd06,D_Sd06,D_Area,O_Zone06_abs,Dzn06_abs,Mode9,Freq,source not in tz,destination in tz,
3629,8454,8450,1505,15,0,549,6550,6550,510,5,1,1184543629,1165500549,5,4,#N/A,549,#N/A
3630,8454,8450,1505,15,0,278,7205,7200,505,5,1,1184543630,1172050278,5,3,#N/A,278,#N/A
439,8500,8500,510,5,0,549,6550,6550,510,5,1,1185000439,1165500549,5,3,#N/A,549,#N/A
442,8500,8500,510,5,0,556,6550,6550,510,5,1,1185000442,1165500556,5,3,#N/A,556,#N/A
447,8500,8500,510,5,0,279,7205,7200,505,5,1,1185000447,1172050279,5,3,#N/A,279,#N/A
447,8500,8500,510,5,0,287,7205,7200,505,5,1,1185000447,1172050287,5,5,#N/A,287,#N/A
448,8500,8500,510,5,0,549,6550,6550,510,5,1,1185000448,1165500549,5,4,#N/A,549,#N/A
451,8500,8500,510,5,0,521,6550,6550,510,5,1,1185000451,1165500521,5,3,#N/A,521,#N/A
452,8500,8500,510,5,0,278,7205,7200,505,5,1,1185000452,1172050278,5,3,#N/A,278,#N/A
453,8500,8500,510,5,0,521,6550,6550,510,5,1,1185000453,1165500521,5,3,#N/A,521,#N/A
454,8500,8500,510,5,0,520,6550,6550,510,5,1,1185000454,1165500520,5,4,#N/A,520,#N/A
455,8500,8500,510,5,0,520,6550,6550,510,5,1,1185000455,1165500520,5,3,#N/A,520,#N/A
456,8500,8500,510,5,0,510,6550,6550,510,5,1,1185000456,1165500510,5,3,456,510,#N/A
456,8500,8500,510,5,0,532,6550,6550,510,5,1,1185000456,1165500532,5,3,456,532,#N/A
459,8500,8500,510,5,0,512,6550,6550,510,5,1,1185000459,1165500512,5,3,#N/A,512,#N/A
460,8500,8500,510,5,0,537,6550,6550,510,5,1,1185000460,1165500537,5,3,#N/A,537,#N/A
463,8500,8500,510,5,0,527,6550,6550,510,5,1,1185000463,1165500527,5,3,#N/A,527,#N/A
463,8500,8500,510,5,0,558,6550,6550,510,5,1,1185000463,1165500558,5,3,#N/A,558,#N/A
3154,8551,8550,570,5,0,549,6550,6550,510,5,1,1185513154,1165500549,5,5,#N/A,549,#N/A
3155,8551,8550,570,5,0,551,6550,6550,510,5,1,1185513155,1165500551,5,3,#N/A,551,#N/A
3103,8554,8550,570,5,0,537,6550,6550,510,5,1,1185543103,1165500537,5,3,#N/A,537,#N/A
9289,9289,9289,9289,89,89,520,6550,6550,510,5,1,1289993999,1165500520,5,3,#N/A,520,#N/A
9289,9289,9289,9289,89,89,546,6550,6550,510,5,1,1289993999,1165500546,5,3,#N/A,546,#N/A
9289,9289,9289,9289,89,89,556,6550,6550,510,5,1,1289993999,1165500556,5,3,#N/A,556,#N/A
9900,9900,9900,9900,95,95,526,6550,6550,510,5,1,1294999990,1165500526,5,1,#N/A,526,#N/A
9900,9900,9900,9900,95,95,527,6550,6550,510,5,1,1294999990,1165500527,5,2,#N/A,527,#N/A
1528,150,150,535,5,0,511,6550,6550,510,5,1,1101501528,1165500511,4,3,#N/A,511,#N/A
1528,150,150,535,5,0,527,6550,6550,510,5,1,1101501528,1165500527,4,3,#N/A,527,#N/A
1528,150,150,535,5,0,287,7205,7200,505,5,1,1101501528,1172050287,4,3,#N/A,287,#N/A
1529,150,150,535,5,0,526,6550,6550,510,5,1,1101501529,1165500526,4,3,#N/A,526,#N/A
1529,150,150,535,5,0,527,6550,6550,510,5,1,1101501529,1165500527,4,4,#N/A,527,#N/A
1529,150,150,535,5,0,553,6550,6550,510,5,1,1101501529,1165500553,4,3,#N/A,553,#N/A
1529,150,150,535,5,0,292,7205,7200,505,5,1,1101501529,1172050292,4,3,#N/A,292,#N/A
1530,150,150,535,5,0,512,6550,6550,510,5,1,1101501530,1165500512,4,3,#N/A,512,#N/A
1530,150,150,535,5,0,515,6550,6550,510,5,1,1101501530,1165500515,4,3,#N/A,515,#N/A
1530,150,150,535,5,0,527,6550,6550,510,5,1,1101501530,1165500527,4,7,#N/A,527,#N/A
1530,150,150,535,5,0,529,6550,6550,510,5,1,1101501530,1165500529,4,3,#N/A,529,#N/A
1530,150,150,535,5,0,537,6550,6550,510,5,1,1101501530,1165500537,4,3,#N/A,537,#N/A
1530,150,150,535,5,0,549,6550,6550,510,5,1,1101501530,1165500549,4,3,#N/A,549,#N/A
1530,150,150,535,5,0,550,6550,6550,510,5,1,1101501530,1165500550,4,3,#N/A,550,#N/A
1530,150,150,535,5,0,556,6550,6550,510,5,1,1101501530,1165500556,4,3,#N/A,556,#N/A
1530,150,150,535,5,0,276,7205,7200,505,5,1,1101501530,1172050276,4,3,#N/A,276,#N/A
1530,150,150,535,5,0,277,7205,7200,505,5,1,1101501530,1172050277,4,1,#N/A,277,#N/A
1530,150,150,535,5,0,278,7205,7200,505,5,1,1101501530,1172050278,4,3,#N/A,278,#N/A
1530,150,150,535,5,0,283,7205,7200,505,5,1,1101501530,1172050283,4,3,#N/A,283,#N/A
1530,150,150,535,5,0,284,7205,7200,505,5,1,1101501530,1172050284,4,5,#N/A,284,#N/A
1530,150,150,535,5,0,285,7205,7200,505,5,1,1101501530,1172050285,4,4,#N/A,285,#N/A
1530,150,150,535,5,0,287,7205,7200,505,5,1,1101501530,1172050287,4,5,#N/A,287,#N/A
1530,150,150,535,5,0,292,7205,7200,505,5,1,1101501530,1172050292,4,3,#N/A,292,#N/A
1531,150,150,535,5,0,515,6550,6550,510,5,1,1101501531,1165500515,4,3,#N/A,515,#N/A
1531,150,150,535,5,0,556,6550,6550,510,5,1,1101501531,1165500556,4,3,#N/A,556,#N/A
1531,150,150,535,5,0,287,7205,7200,505,5,1,1101501531,1172050287,4,4,#N/A,287,#N/A
1532,150,150,535,5,0,550,6550,6550,510,5,1,1101501532,1165500550,4,4,#N/A,550,#N/A
1532,150,150,535,5,0,284,7205,7200,505,5,1,1101501532,1172050284,4,3,#N/A,284,#N/A
1532,150,150,535,5,0,292,7205,7200,505,5,1,1101501532,1172050292,4,2,#N/A,292,#N/A
1532,150,150,535,5,0,294,7205,7200,505,5,1,1101501532,1172050294,4,1,#N/A,294,#N/A
1533,150,150,535,5,0,520,6550,6550,510,5,1,1101501533,1165500520,4,3,#N/A,520,#N/A
1533,150,150,535,5,0,527,6550,6550,510,5,1,1101501533,1165500527,4,3,#N/A,527,#N/A
1533,150,150,535,5,0,278,7205,7200,505,5,1,1101501533,1172050278,4,3,#N/A,278,#N/A
1533,150,150,535,5,0,284,7205,7200,505,5,1,1101501533,1172050284,4,3,#N/A,284,#N/A
1533,150,150,535,5,0,294,7205,7200,505,5,1,1101501533,1172050294,4,3,#N/A,294,#N/A
1534,150,150,535,5,0,510,6550,6550,510,5,1,1101501534,1165500510,4,3,#N/A,510,#N/A
1534,150,150,535,5,0,512,6550,6550,510,5,1,1101501534,1165500512,4,3,#N/A,512,#N/A
1534,150,150,535,5,0,519,6550,6550,510,5,1,1101501534,1165500519,4,3,#N/A,519,#N/A
1534,150,150,535,5,0,270,7205,7200,505,5,1,1101501534,1172050270,4,1,#N/A,270,#N/A
1534,150,150,535,5,0,277,7205,7200,505,5,1,1101501534,1172050277,4,3,#N/A,277,#N/A
1534,150,150,535,5,0,284,7205,7200,505,5,1,1101501534,1172050284,4,4,#N/A,284,#N/A
1534,150,150,535,5,0,287,7205,7200,505,5,1,1101501534,1172050287,4,3,#N/A,287,#N/A
1535,150,150,535,5,0,520,6550,6550,510,5,1,1101501535,1165500520,4,4,#N/A,520,#N/A
1535,150,150,535,5,0,553,6550,6550,510,5,1,1101501535,1165500553,4,4,#N/A,553,#N/A
1536,150,150,535,5,0,507,6550,6550,510,5,1,1101501536,1165500507,4,4,#N/A,507,#N/A
1536,150,150,535,5,0,515,6550,6550,510,5,1,1101501536,1165500515,4,4,#N/A,515,#N/A
1536,150,150,535,5,0,520,6550,6550,510,5,1,1101501536,1165500520,4,3,#N/A,520,#N/A
1536,150,150,535,5,0,531,6550,6550,510,5,1,1101501536,1165500531,4,3,#N/A,531,#N/A
1536,150,150,535,5,0,553,6550,6550,510,5,1,1101501536,1165500553,4,3,#N/A,553,#N/A
1536,150,150,535,5,0,270,7205,7200,505,5,1,1101501536,1172050270,4,3,#N/A,270,#N/A
1536,150,150,535,5,0,276,7205,7200,505,5,1,1101501536,1172050276,4,3,#N/A,276,#N/A
1536,150,150,535,5,0,278,7205,7200,505,5,1,1101501536,1172050278,4,3,#N/A,278,#N/A
1536,150,150,535,5,0,283,7205,7200,505,5,1,1101501536,1172050283,4,3,#N/A,283,#N/A
1536,150,150,535,5,0,287,7205,7200,505,5,1,1101501536,1172050287,4,3,#N/A,287,#N/A
1536,150,150,535,5,0,292,7205,7200,505,5,1,1101501536,1172050292,4,2,#N/A,292,#N/A
1536,150,150,535,5,0,294,7205,7200,505,5,1,1101501536,1172050294,4,1,#N/A,294,#N/A
1537,150,150,535,5,0,520,6550,6550,510,5,1,1101501537,1165500520,4,3,#N/A,520,#N/A
1537,150,150,535,5,0,527,6550,6550,510,5,1,1101501537,1165500527,4,3,#N/A,527,#N/A
1537,150,150,535,5,0,533,6550,6550,510,5,1,1101501537,1165500533,4,3,#N/A,533,#N/A
1537,150,150,535,5,0,553,6550,6550,510,5,1,1101501537,1165500553,4,3,#N/A,553,#N/A
1537,150,150,535,5,0,277,7205,7200,505,5,1,1101501537,1172050277,4,3,#N/A,277,#N/A
1537,150,150,535,5,0,287,7205,7200,505,5,1,1101501537,1172050287,4,1,#N/A,287,#N/A
1538,150,150,535,5,0,520,6550,6550,510,5,1,1101501538,1165500520,4,4,#N/A,520,#N/A
1538,150,150,535,5,0,553,6550,6550,510,5,1,1101501538,1165500553,4,3,#N/A,553,#N/A
1538,150,150,535,5,0,558,6550,6550,510,5,1,1101501538,1165500558,4,3,#N/A,558,#N/A
1538,150,150,535,5,0,276,7205,7200,505,5,1,1101501538,1172050276,4,2,#N/A,276,#N/A
1538,150,150,535,5,0,277,7205,7200,505,5,1,1101501538,1172050277,4,1,#N/A,277,#N/A
1538,150,150,535,5,0,278,7205,7200,505,5,1,1101501538,1172050278,4,3,#N/A,278,#N/A
1538,150,150,535,5,0,279,7205,7200,505,5,1,1101501538,1172050279,4,3,#N/A,279,#N/A
1538,150,150,535,5,0,285,7205,7200,505,5,1,1101501538,1172050285,4,3,#N/A,285,#N/A
1539,150,150,535,5,0,510,6550,6550,510,5,1,1101501539,1165500510,4,3,#N/A,510,#N/A
1539,150,150,535,5,0,519,6550,6550,510,5,1,1101501539,1165500519,4,1,#N/A,519,#N/A
1539,150,150,535,5,0,520,6550,6550,510,5,1,1101501539,1165500520,4,5,#N/A,520,#N/A
1539,150,150,535,5,0,525,6550,6550,510,5,1,1101501539,1165500525,4,2,#N/A,525,#N/A
1539,150,150,535,5,0,549,6550,6550,510,5,1,1101501539,1165500549,4,3,#N/A,549,#N/A
1539,150,150,535,5,0,553,6550,6550,510,5,1,1101501539,1165500553,4,3,#N/A,553,#N/A
1539,150,150,535,5,0,278,7205,7200,505,5,1,1101501539,1172050278,4,3,#N/A,278,#N/A
1539,150,150,535,5,0,287,7205,7200,505,5,1,1101501539,1172050287,4,3,#N/A,287,#N/A
1539,150,150,535,5,0,288,7205,7200,505,5,1,1101501539,1172050288,4,3,#N/A,288,#N/A
1539,150,150,535,5,0,292,7205,7200,505,5,1,1101501539,1172050292,4,3,#N/A,292,#N/A
1540,150,150,535,5,0,509,6550,6550,510,5,1,1101501540,1165500509,4,3,#N/A,509,#N/A
1540,150,150,535,5,0,520,6550,6550,510,5,1,1101501540,1165500520,4,3,#N/A,520,#N/A
1540,150,150,535,5,0,525,6550,6550,510,5,1,1101501540,1165500525,4,4,#N/A,525,#N/A
1540,150,150,535,5,0,527,6550,6550,510,5,1,1101501540,1165500527,4,3,#N/A,527,#N/A
1540,150,150,535,5,0,537,6550,6550,510,5,1,1101501540,1165500537,4,3,#N/A,537,#N/A
1540,150,150,535,5,0,277,7205,7200,505,5,1,1101501540,1172050277,4,1,#N/A,277,#N/A
1540,150,150,535,5,0,287,7205,7200,505,5,1,1101501540,1172050287,4,1,#N/A,287,#N/A
1541,150,150,535,5,0,515,6550,6550,510,5,1,1101501541,1165500515,4,3,#N/A,515,#N/A
1541,150,150,535,5,0,520,6550,6550,510,5,1,1101501541,1165500520,4,4,#N/A,520,#N/A
1541,150,150,535,5,0,527,6550,6550,510,5,1,1101501541,1165500527,4,3,#N/A,527,#N/A
1541,150,150,535,5,0,278,7205,7200,505,5,1,1101501541,1172050278,4,3,#N/A,278,#N/A
1541,150,150,535,5,0,283,7205,7200,505,5,1,1101501541,1172050283,4,3,#N/A,283,#N/A
1541,150,150,535,5,0,284,7205,7200,505,5,1,1101501541,1172050284,4,1,#N/A,284,#N/A
1541,150,150,535,5,0,285,7205,7200,505,5,1,1101501541,1172050285,4,2,#N/A,285,#N/A
1542,150,150,535,5,0,278,7205,7200,505,5,1,1101501542,1172050278,4,3,#N/A,278,#N/A
1543,150,150,535,5,0,520,6550,6550,510,5,1,1101501543,1165500520,4,3,#N/A,520,#N/A
1543,150,150,535,5,0,287,7205,7200,505,5,1,1101501543,1172050287,4,3,#N/A,287,#N/A
1544,150,150,535,5,0,527,6550,6550,510,5,1,1101501544,1165500527,4,3,#N/A,527,#N/A
1544,150,150,535,5,0,550,6550,6550,510,5,1,1101501544,1165500550,4,3,#N/A,550,#N/A
1544,150,150,535,5,0,553,6550,6550,510,5,1,1101501544,1165500553,4,3,#N/A,553,#N/A
1544,150,150,535,5,0,276,7205,7200,505,5,1,1101501544,1172050276,4,3,#N/A,276,#N/A
1544,150,150,535,5,0,284,7205,7200,505,5,1,1101501544,1172050284,4,3,#N/A,284,#N/A
1613,200,200,540,5,0,537,6550,6550,510,5,1,1102001613,1165500537,4,1,#N/A,537,#N/A
1613,200,200,540,5,0,550,6550,6550,510,5,1,1102001613,1165500550,4,2,#N/A,550,#N/A
1613,200,200,540,5,0,292,7205,7200,505,5,1,1102001613,1172050292,4,3,#N/A,292,#N/A
1615,200,200,540,5,0,555,6550,6550,510,5,1,1102001615,1165500555,4,3,#N/A,555,#N/A
1615,200,200,540,5,0,283,7205,7200,505,5,1,1102001615,1172050283,4,3,#N/A,283,#N/A
1617,200,200,540,5,0,541,6550,6550,510,5,1,1102001617,1165500541,4,3,#N/A,541,#N/A
1617,200,200,540,5,0,558,6550,6550,510,5,1,1102001617,1165500558,4,3,#N/A,558,#N/A
1617,200,200,540,5,0,278,7205,7200,505,5,1,1102001617,1172050278,4,5,#N/A,278,#N/A
1617,200,200,540,5,0,285,7205,7200,505,5,1,1102001617,1172050285,4,3,#N/A,285,#N/A
1617,200,200,540,5,0,287,7205,7200,505,5,1,1102001617,1172050287,4,3,#N/A,287,#N/A
1621,200,200,540,5,0,533,6550,6550,510,5,1,1102001621,1165500533,4,3,#N/A,533,#N/A
1621,200,200,540,5,0,550,6550,6550,510,5,1,1102001621,1165500550,4,3,#N/A,550,#N/A
1621,200,200,540,5,0,279,7205,7200,505,5,1,1102001621,1172050279,4,3,#N/A,279,#N/A
1621,200,200,540,5,0,283,7205,7200,505,5,1,1102001621,1172050283,4,3,#N/A,283,#N/A
1621,200,200,540,5,0,285,7205,7200,505,5,1,1102001621,1172050285,4,3,#N/A,285,#N/A
1621,200,200,540,5,0,288,7205,7200,505,5,1,1102001621,1172050288,4,3,#N/A,288,#N/A
1623,200,200,540,5,0,278,7205,7200,505,5,1,1102001623,1172050278,4,1,#N/A,278,#N/A
1623,200,200,540,5,0,292,7205,7200,505,5,1,1102001623,1172050292,4,4,#N/A,292,#N/A
1624,200,200,540,5,0,508,6550,6550,510,5,1,1102001624,1165500508,4,3,#N/A,508,#N/A
1624,200,200,540,5,0,510,6550,6550,510,5,1,1102001624,1165500510,4,3,#N/A,510,#N/A
1626,200,200,540,5,0,521,6550,6550,510,5,1,1102001626,1165500521,4,3,#N/A,521,#N/A
1626,200,200,540,5,0,529,6550,6550,510,5,1,1102001626,1165500529,4,3,#N/A,529,#N/A
1626,200,200,540,5,0,277,7205,7200,505,5,1,1102001626,1172050277,4,3,#N/A,277,#N/A
1626,200,200,540,5,0,287,7205,7200,505,5,1,1102001626,1172050287,4,3,#N/A,287,#N/A
1627,200,200,540,5,0,520,6550,6550,510,5,1,1102001627,1165500520,4,5,#N/A,520,#N/A
1627,200,200,540,5,0,527,6550,6550,510,5,1,1102001627,1165500527,4,4,#N/A,527,#N/A
1627,200,200,540,5,0,276,7205,7200,505,5,1,1102001627,1172050276,4,1,#N/A,276,#N/A
1627,200,200,540,5,0,277,7205,7200,505,5,1,1102001627,1172050277,4,1,#N/A,277,#N/A
1628,200,200,540,5,0,288,7205,7200,505,5,1,1102001628,1172050288,4,5,#N/A,288,#N/A
1632,200,200,540,5,0,287,7205,7200,505,5,1,1102001632,1172050287,4,3,#N/A,287,#N/A
1633,200,200,540,5,0,512,6550,6550,510,5,1,1102001633,1165500512,4,3,#N/A,512,#N/A
1633,200,200,540,5,0,556,6550,6550,510,5,1,1102001633,1165500556,4,4,#N/A,556,#N/A
1633,200,200,540,5,0,288,7205,7200,505,5,1,1102001633,1172050288,4,3,#N/A,288,#N/A
1634,200,200,540,5,0,279,7205,7200,505,5,1,1102001634,1172050279,4,3,#N/A,279,#N/A
1634,200,200,540,5,0,283,7205,7200,505,5,1,1102001634,1172050283,4,3,#N/A,283,#N/A
1635,200,200,540,5,0,511,6550,6550,510,5,1,1102001635,1165500511,4,4,#N/A,511,#N/A
1635,200,200,540,5,0,537,6550,6550,510,5,1,1102001635,1165500537,4,3,#N/A,537,#N/A
1635,200,200,540,5,0,553,6550,6550,510,5,1,1102001635,1165500553,4,4,#N/A,553,#N/A
1635,200,200,540,5,0,287,7205,7200,505,5,1,1102001635,1172050287,4,4,#N/A,287,#N/A
1636,200,200,540,5,0,277,7205,7200,505,5,1,1102001636,1172050277,4,3,#N/A,277,#N/A
1636,200,200,540,5,0,278,7205,7200,505,5,1,1102001636,1172050278,4,5,#N/A,278,#N/A
1636,200,200,540,5,0,288,7205,7200,505,5,1,1102001636,1172050288,4,4,#N/A,288,#N/A
1636,200,200,540,5,0,292,7205,7200,505,5,1,1102001636,1172050292,4,3,#N/A,292,#N/A
1637,200,200,540,5,0,509,6550,6550,510,5,1,1102001637,1165500509,4,3,#N/A,509,#N/A
1637,200,200,540,5,0,292,7205,7200,505,5,1,1102001637,1172050292,4,5,#N/A,292,#N/A
1638,200,200,540,5,0,520,6550,6550,510,5,1,1102001638,1165500520,4,3,#N/A,520,#N/A
1638,200,200,540,5,0,553,6550,6550,510,5,1,1102001638,1165500553,4,3,#N/A,553,#N/A
1638,200,200,540,5,0,270,7205,7200,505,5,1,1102001638,1172050270,4,3,#N/A,270,#N/A
1638,200,200,540,5,0,277,7205,7200,505,5,1,1102001638,1172050277,4,3,#N/A,277,#N/A
1639,200,200,540,5,0,520,6550,6550,510,5,1,1102001639,1165500520,4,4,#N/A,520,#N/A
1639,200,200,540,5,0,522,6550,6550,510,5,1,1102001639,1165500522,4,4,#N/A,522,#N/A
1639,200,200,540,5,0,283,7205,7200,505,5,1,1102001639,1172050283,4,3,#N/A,283,#N/A
1639,200,200,540,5,0,287,7205,7200,505,5,1,1102001639,1172050287,4,4,#N/A,287,#N/A
1640,200,200,540,5,0,527,6550,6550,510,5,1,1102001640,1165500527,4,3,#N/A,527,#N/A
1640,200,200,540,5,0,276,7205,7200,505,5,1,1102001640,1172050276,4,5,#N/A,276,#N/A
1640,200,200,540,5,0,283,7205,7200,505,5,1,1102001640,1172050283,4,3,#N/A,283,#N/A
1644,200,200,540,5,0,553,6550,6550,510,5,1,1102001644,1165500553,4,3,#N/A,553,#N/A
1645,200,200,540,5,0,509,6550,6550,510,5,1,1102001645,1165500509,4,3,#N/A,509,#N/A
1645,200,200,540,5,0,276,7205,7200,505,5,1,1102001645,1172050276,4,1,#N/A,276,#N/A
1645,200,200,540,5,0,277,7205,7200,505,5,1,1102001645,1172050277,4,3,#N/A,277,#N/A
1645,200,200,540,5,0,285,7205,7200,505,5,1,1102001645,1172050285,4,3,#N/A,285,#N/A
871,351,350,520,5,0,515,6550,6550,510,5,1,1103510871,1165500515,4,3,#N/A,515,#N/A
871,351,350,520,5,0,276,7205,7200,505,5,1,1103510871,1172050276,4,3,#N/A,276,#N/A
871,351,350,520,5,0,285,7205,7200,505,5,1,1103510871,1172050285,4,3,#N/A,285,#N/A
871,351,350,520,5,0,292,7205,7200,505,5,1,1103510871,1172050292,4,3,#N/A,292,#N/A
871,351,350,520,5,0,294,7205,7200,505,5,1,1103510871,1172050294,4,3,#N/A,294,#N/A
873,351,350,520,5,0,527,6550,6550,510,5,1,1103510873,1165500527,4,5,#N/A,527,#N/A
873,351,350,520,5,0,528,6550,6550,510,5,1,1103510873,1165500528,4,3,#N/A,528,#N/A
873,351,350,520,5,0,278,7205,7200,505,5,1,1103510873,1172050278,4,3,#N/A,278,#N/A
873,351,350,520,5,0,287,7205,7200,505,5,1,1103510873,1172050287,4,1,#N/A,287,#N/A
873,351,350,520,5,0,292,7205,7200,505,5,1,1103510873,1172050292,4,2,#N/A,292,#N/A
874,351,350,520,5,0,520,6550,6550,510,5,1,1103510874,1165500520,4,3,#N/A,520,#N/A
874,351,350,520,5,0,525,6550,6550,510,5,1,1103510874,1165500525,4,3,#N/A,525,#N/A
874,351,350,520,5,0,529,6550,6550,510,5,1,1103510874,1165500529,4,3,#N/A,529,#N/A
874,351,350,520,5,0,538,6550,6550,510,5,1,1103510874,1165500538,4,3,#N/A,538,#N/A
874,351,350,520,5,0,540,6550,6550,510,5,1,1103510874,1165500540,4,3,#N/A,540,#N/A
874,351,350,520,5,0,270,7205,7200,505,5,1,1103510874,1172050270,4,3,#N/A,270,#N/A
874,351,350,520,5,0,284,7205,7200,505,5,1,1103510874,1172050284,4,3,#N/A,284,#N/A
874,351,350,520,5,0,287,7205,7200,505,5,1,1103510874,1172050287,4,3,#N/A,287,#N/A
876,351,350,520,5,0,510,6550,6550,510,5,1,1103510876,1165500510,4,3,#N/A,510,#N/A
876,351,350,520,5,0,520,6550,6550,510,5,1,1103510876,1165500520,4,3,#N/A,520,#N/A
876,351,350,520,5,0,521,6550,6550,510,5,1,1103510876,1165500521,4,3,#N/A,521,#N/A
876,351,350,520,5,0,540,6550,6550,510,5,1,1103510876,1165500540,4,3,#N/A,540,#N/A
876,351,350,520,5,0,553,6550,6550,510,5,1,1103510876,1165500553,4,3,#N/A,553,#N/A
876,351,350,520,5,0,277,7205,7200,505,5,1,1103510876,1172050277,4,3,#N/A,277,#N/A
876,351,350,520,5,0,287,7205,7200,505,5,1,1103510876,1172050287,4,3,#N/A,287,#N/A
877,351,350,520,5,0,521,6550,6550,510,5,1,1103510877,1165500521,4,3,#N/A,521,#N/A
877,351,350,520,5,0,270,7205,7200,505,5,1,1103510877,1172050270,4,3,#N/A,270,#N/A
877,351,350,520,5,0,277,7205,7200,505,5,1,1103510877,1172050277,4,3,#N/A,277,#N/A
877,351,350,520,5,0,287,7205,7200,505,5,1,1103510877,1172050287,4,3,#N/A,287,#N/A
877,351,350,520,5,0,292,7205,7200,505,5,1,1103510877,1172050292,4,5,#N/A,292,#N/A
878,351,350,520,5,0,510,6550,6550,510,5,1,1103510878,1165500510,4,3,#N/A,510,#N/A
878,351,350,520,5,0,553,6550,6550,510,5,1,1103510878,1165500553,4,3,#N/A,553,#N/A
878,351,350,520,5,0,556,6550,6550,510,5,1,1103510878,1165500556,4,3,#N/A,556,#N/A
878,351,350,520,5,0,287,7205,7200,505,5,1,1103510878,1172050287,4,3,#N/A,287,#N/A
878,351,350,520,5,0,288,7205,7200,505,5,1,1103510878,1172050288,4,2,#N/A,288,#N/A
878,351,350,520,5,0,292,7205,7200,505,5,1,1103510878,1172050292,4,1,#N/A,292,#N/A
879,351,350,520,5,0,525,6550,6550,510,5,1,1103510879,1165500525,4,4,#N/A,525,#N/A
879,351,350,520,5,0,537,6550,6550,510,5,1,1103510879,1165500537,4,3,#N/A,537,#N/A
879,351,350,520,5,0,549,6550,6550,510,5,1,1103510879,1165500549,4,4,#N/A,549,#N/A
879,351,350,520,5,0,551,6550,6550,510,5,1,1103510879,1165500551,4,1,#N/A,551,#N/A
879,351,350,520,5,0,553,6550,6550,510,5,1,1103510879,1165500553,4,5,#N/A,553,#N/A
879,351,350,520,5,0,556,6550,6550,510,5,1,1103510879,1165500556,4,3,#N/A,556,#N/A
879,351,350,520,5,0,270,7205,7200,505,5,1,1103510879,1172050270,4,3,#N/A,270,#N/A
879,351,350,520,5,0,276,7205,7200,505,5,1,1103510879,1172050276,4,4,#N/A,276,#N/A
879,351,350,520,5,0,284,7205,7200,505,5,1,1103510879,1172050284,4,3,#N/A,284,#N/A
879,351,350,520,5,0,287,7205,7200,505,5,1,1103510879,1172050287,4,3,#N/A,287,#N/A
880,351,350,520,5,0,509,6550,6550,510,5,1,1103510880,1165500509,4,3,#N/A,509,#N/A
880,351,350,520,5,0,556,6550,6550,510,5,1,1103510880,1165500556,4,4,#N/A,556,#N/A
880,351,350,520,5,0,276,7205,7200,505,5,1,1103510880,1172050276,4,3,#N/A,276,#N/A
880,351,350,520,5,0,279,7205,7200,505,5,1,1103510880,1172050279,4,3,#N/A,279,#N/A
880,351,350,520,5,0,292,7205,7200,505,5,1,1103510880,1172050292,4,3,#N/A,292,#N/A
881,351,350,520,5,0,508,6550,6550,510,5,1,1103510881,1165500508,4,1,#N/A,508,#N/A
881,351,350,520,5,0,509,6550,6550,510,5,1,1103510881,1165500509,4,1,#N/A,509,#N/A
881,351,350,520,5,0,520,6550,6550,510,5,1,1103510881,1165500520,4,2,#N/A,520,#N/A
881,351,350,520,5,0,556,6550,6550,510,5,1,1103510881,1165500556,4,3,#N/A,556,#N/A
881,351,350,520,5,0,287,7205,7200,505,5,1,1103510881,1172050287,4,3,#N/A,287,#N/A
882,351,350,520,5,0,277,7205,7200,505,5,1,1103510882,1172050277,4,3,#N/A,277,#N/A
882,351,350,520,5,0,279,7205,7200,505,5,1,1103510882,1172050279,4,3,#N/A,279,#N/A
884,351,350,520,5,0,521,6550,6550,510,5,1,1103510884,1165500521,4,3,#N/A,521,#N/A
884,351,350,520,5,0,527,6550,6550,510,5,1,1103510884,1165500527,4,3,#N/A,527,#N/A
884,351,350,520,5,0,529,6550,6550,510,5,1,1103510884,1165500529,4,3,#N/A,529,#N/A
884,351,350,520,5,0,553,6550,6550,510,5,1,1103510884,1165500553,4,3,#N/A,553,#N/A
884,351,350,520,5,0,270,7205,7200,505,5,1,1103510884,1172050270,4,3,#N/A,270,#N/A
884,351,350,520,5,0,277,7205,7200,505,5,1,1103510884,1172050277,4,3,#N/A,277,#N/A
884,351,350,520,5,0,292,7205,7200,505,5,1,1103510884,1172050292,4,3,#N/A,292,#N/A
885,351,350,520,5,0,553,6550,6550,510,5,1,1103510885,1165500553,4,4,#N/A,553,#N/A
885,351,350,520,5,0,283,7205,7200,505,5,1,1103510885,1172050283,4,4,#N/A,283,#N/A
886,351,350,520,5,0,520,6550,6550,510,5,1,1103510886,1165500520,4,3,#N/A,520,#N/A
886,351,350,520,5,0,541,6550,6550,510,5,1,1103510886,1165500541,4,3,#N/A,541,#N/A
886,351,350,520,5,0,549,6550,6550,510,5,1,1103510886,1165500549,4,3,#N/A,549,#N/A
886,351,350,520,5,0,288,7205,7200,505,5,1,1103510886,1172050288,4,1,#N/A,288,#N/A
886,351,350,520,5,0,292,7205,7200,505,5,1,1103510886,1172050292,4,2,#N/A,292,#N/A
887,351,350,520,5,0,521,6550,6550,510,5,1,1103510887,1165500521,4,5,#N/A,521,#N/A
