ID,activity_id,NAME,SUBURB,X,Y,TYPE,hotspotID,near_bus,near_train,note,travel_zone,note_entry
889,87660,RANDWICK VILLAGE SHOPPING CENTRE,RANDWICK,337379.3724,6245898.419,Shopping Centre,707,1,1,Shopping Centre,521,0
890,87661,ROYAL RITZ SHOPPING CENTRE,RANDWICK,337379.3724,6245898.419,Shopping Centre,707,1,1,Shopping Centre,521,0
891,87662,Royal Randwick,Randwick,337345.8901,6245904.734,Shopping Centre,707,1,1,Shopping_Complex,521,0
892,87663,Royal Randwick Shopping Centre,Randwick,337309.1938,6245935.237,Shopping Centre,707,1,1,Shopping Centre,521,0
893,87664,Randwick Oriental Supermarket,Randwick,337288.5663,6245954.366,Supermarket,707,1,1,Supermarket,521,0
894,87665,Bundock Park,Clovelly,339900.8853,6246012.732,Park,638,1,0,Park,518,0
895,87666,Clovelly Bay,Clovelly,339950.8851,6245822.733,Bays and Beaches,613,1,0,Bays and Beaches,518,0
896,87667,Shark Point,Clovelly,340232.8846,6245928.732,Bays and Beaches,629,1,0,Bays and Beaches,518,0
897,87668,Burrows Park,Clovelly,340065.8851,6246122.732,Park,647,1,0,Park,518,0
898,87669,Doncaster Plaza,Kensington,335829,6246171,SHOPPING CENTRE,656,1,1,SHOPPING CENTRE,509,0
899,87670,Fred Hollows Reserve,Randwick,338022.8891,6246272.733,Park,672,1,0,Park,516,0
900,87671,Clovelly Supermarket,Clovelly,338857.6267,6246263.158,Supermarket,674,1,0,Supermarket,513,0
901,87672,Doncaster,Kensington,335861.8931,6246123.735,Shopping Centre,656,1,1,Shopping_Complex,509,0
902,87674,TRAMWAY RESERVE,Randwick,337042.0553,6246309.477,Reserve,679,1,1,Reserve,515,0
903,87675,Alison Park,Randwick,337337.8904,6246202.734,Park,707,1,1,Park,515,0
904,87676,City South Business Park,Rosebery,333893,6246230,Park,665,1,0,Park,288,0
905,87677,Beaconsfield Park,Beaconsfield,333558.8977,6246251.737,Park,668,1,0,Park,287,0
906,87679,Burnie Park,Clovelly,339159.887,6246413.732,Park,693,1,0,Park,518,0
907,87681,Les Bridge Playground,Kensington,334881.8953,6246493.735,Park,714,1,0,Park,508,0
908,87682,Mcconville Reserve,Beaconsfield,333559.72,6246469.248,Reserve,716,1,0,Reserve,287,0
909,87683,McConville Reserve,Alexandria,333517.8979,6246500.736,Park,716,1,0,Park,287,0
910,87686,Perry Park,Alexandria,333226.8986,6246618.736,Park,732,1,0,Park,283,0
911,87688,Woolwash Park,Zetland,334341.8965,6246707.735,Park,748,1,0,Park,285,0
912,87689,Nuffield Park,Zetland,334617.8959,6246687.735,Park,754,1,0,Park,285,0
913,87690,Kokoda Memorial Park,Kensington,335858.8935,6246677.734,Park,747,1,1,Park,509,0
914,87691,Wills Playground,Kensington,335404.8944,6246625.734,Park,745,1,1,Park,508,0
915,87693,Varna Park,Waverley,338780.888,6246843.732,Park,790,1,0,Park,512,0
916,87694,Mary OBrien Reserve,Zetland,334307.8967,6246860.735,Park,781,1,0,Park,284,0
917,87697,Ash Paddock,Centennial Park,336345.8929,6247075.733,Park,812,1,1,Park,507,0
918,87698,RALEIGH PARK,Kensington,335130.9242,6246998.739,Park,802,1,0,Park,508,0
919,87699,Joynton Park,Zetland,334623.8961,6246893.735,Park,799,1,0,Park,285,0
920,87701,Randwick Pond,Centennial Park,336648.8925,6247295.732,Bays and Beaches,854,1,0,Bays and Beaches,507,0
921,87702,Mission Fields,Centennial Park,336537.8928,6247473.732,Park,874,1,0,Park,507,0
922,87703,Primary RESERVE,Zetland,334743.9439,6246951.336,Reserve,799,1,0,Reserve,285,0
923,87704,Church Grounds,Centennial Park,336753.8922,6247139.733,Park,830,1,1,Park,507,0
924,87705,Tote Park,Zetland,334485.8964,6246989.734,Park,799,1,0,Park,285,0
925,87707,Homemakers Supacenta Moore Park,Kensington,334940.6124,6247054.669,Park,868,1,0,Park,508,0
926,87708,Duck Pond,Centennial Park,336862.8921,6247351.732,Bays and Beaches,862,1,0,Bays and Beaches,507,0
927,87709,Lily Pond,Centennial Park,336749.8924,6247488.732,Bays and Beaches,878,1,0,Bays and Beaches,507,0
928,87710,CENTENNIAL PLAZA,Kensington,335826.3825,6247069.251,SHOPPING CENTRE,833,1,1,SHOPPING CENTRE,509,0
929,87711,Lachlan Swamp,Centennial Park,336932.8921,6247558.732,Bays and Beaches,890,1,0,Bays and Beaches,507,0
930,87712,One More Shot Pond,Centennial Park,337359.8911,6247340.732,Bays and Beaches,861,1,0,Bays and Beaches,507,0
931,87715,E S Marks Athletic Field,Moore Park,335622.8944,6247168.733,Park,837,1,1,Park,509,0
932,87722,Waterloo Park,Waterloo,334036.8976,6247471.734,Park,910,1,0,Park,278,0
933,87723,Waterloo Oval,Waterloo,334056.8975,6247355.734,Park,863,1,0,Park,278,0
934,87724,Kensington Ponds,Centennial Park,336084.8934,6247076.733,Bays and Beaches,813,1,1,Bays and Beaches,514,0
935,87727,McKell Playground,Alexandria,333248.8992,6247494.734,Park,880,1,0,Park,276,0
936,87728,Kensington Reserve,Waterloo,334259.8972,6247477.734,Park,875,1,0,Park,278,0
937,87730,Alexandria Park,Alexandria,333419.8988,6247508.734,Park,884,1,0,Park,276,0
938,87734,Jack Shuttleworth Reserve,Alexandria,333092.467,6247583.67,Reserve,930,1,0,Reserve,276,0
939,87739,Vice Chancellors Oval,Eveleigh,333216.8995,6247825.734,Park,946,1,0,Park,276,0
940,87745,Busby Pond,Centennial Park,336374.8932,6247643.732,Bays and Beaches,906,1,0,Bays and Beaches,507,0
941,87746,Frog Hollow,Centennial Park,336468.8933,6247934.731,Park,963,1,0,Park,507,0
942,87750,Lachlan Reserve,Centennial Park,336703.8926,6247638.732,Park,904,0,0,Park,507,0
943,87751,Centennial Parklands,Centennial Park,336780.8927,6248038.731,Park,981,0,0,Park,507,0
944,87755,Paperbark Grove,Centennial Park,336555.8933,6248244.731,Park,1026,1,0,Park,507,0
945,87758,Sandstone Ridge,Centennial Park,337007.8925,6248300.73,Park,1038,1,0,Park,507,0
946,87783,Centennial Park,Centennial Park,336632.6476,6248651.363,Park,1146,1,0,Park,507,0
947,87825,New South Wales,La Perouse,337519.8838,6237427.751,Golf,64,0,0,Golf,557,0
948,87826,Cullens Driving Range,Little Bay,337727.8839,6238142.749,Golf,76,1,0,Golf,557,0
949,87827,Aboriginal Evangelist,La Perouse,336816.8857,6238260.749,Church,79,1,0,Church,557,0
950,87828,Our Lady of Good Counsel,Phillip Bay,336966.8857,6238650.749,Church,91,1,0,Church,557,0
951,87829,Eric Callaway House,Phillip Bay,337024.8854,6238480.749,Nursing Home,85,1,0,Nursing Home,557,0
952,87830,Sydney Pistol,Little Bay,338378.8821,6237402.75,Club,65,0,0,Club,558,0
953,87831,Historic Coast Hospital Cemetery,Little Bay,338347.8822,6237487.75,Cemetery,65,0,0,Cemetery,558,0
954,87832,Coast Hospital Cemetery Historic,Little Bay,338598,6237511,Health,66,0,0,Health,558,0
955,87833,St Michaels,Little Bay,338051.8833,6238166.749,Golf,78,1,0,Golf,558,0
956,87834,Coast Golf and Recreation Club,Little Bay,338376.8828,6238378.748,Golf,82,0,0,Golf,558,0
957,87835,Centennial Park School,Little Bay,338379,6238546,Education,86,0,0,Education,558,0
958,87836,Mirrabooka Village,Little Bay,337813.8841,6238645.748,Retirement Village,90,1,0,Retirement Village,557,0
959,87837,La Perouse Primary School,Phillip Bay,337064.8856,6238741.748,Education - Primary,93,1,0,Education - Primary,557,0
960,87838,Coast Hospital,Little Bay,337962,6238536,Hospital,88,1,0,Hospital,558,0
961,87839,Prince Henry Hospital,Little Bay,338009,6238614,Hospital,88,1,0,Hospital,558,0
962,87840,Yarra Bay Sailing,Phillip Bay,336445.8866,6238545.749,Club,87,0,0,Club,557,0
963,87841,University of New South Wales,Little Bay,338113,6239109,EDUCATION - UNIVERSITY,102,1,0,Education,555,0
964,87842,Womens Athletic Field,Chifley,337207.8857,6239359.747,Sports,107,1,0,Sports,553,0
965,87843,Little Bay Sports Field,Little Bay,337815.8845,6239179.747,Sports,103,1,0,Sports,555,0
966,87844,University Of Nsw Little Bay Campus,Little Bay,337694.1416,6239227.278,EDUCATION - UNIVERSITY,104,1,0,Education,555,0
967,87845,Eastern Suburbs,Matraville,336363.8874,6239431.748,Cemetery,108,1,0,Cemetery,553,0
968,87846,Botany Cemetery,Matraville,336587.8869,6239349.748,Cemetery,106,1,0,Cemetery,553,0
969,87847,KIMBERLEY LODGE,Chifley,337521.4581,6239822.451,Hotel,114,1,0,LODGE,554,0
970,87848,Port Botany Container Park,Port Botany,335910.4222,6239703.316,Business Park,112,1,0,Business Park,556,0
971,87849,Sydney Buses Depot,Matraville,336053.3096,6239890.75,Business Park,117,1,0,Business Park,556,0
972,87850,Randwick Golf Club,Malabar,338654.8834,6239969.745,Golf,118,1,0,Golf,555,0
973,87851,Chesalon,Malabar,338245.8844,6240202.745,Nursing Home,124,1,0,Nursing Home,555,0
974,87852,MATRAVILLE SCHOOL,Chifley,337784.0605,6240285.092,Education,125,1,0,Education,554,0
975,87853,Jehovahs Witnesses,Matraville,336641.8875,6240326.746,Church,127,1,0,Church,549,0
976,87854,Chifley Primary School,Chifley,337673.8856,6240347.745,Education - Primary,128,1,0,Education - Primary,554,0
977,87855,St Andrews Church,Malabar,338056.8849,6240429.744,Church,134,1,0,Church,552,0
978,87856,RSL Club,Malabar,338208.8846,6240458.744,Club,133,1,0,Club,552,0
979,87857,Matraville High School,Chifley,337834,6240388,Education,132,1,0,Education,554,0
980,87858,Matraville Sports High School,Chifley,337859.8852,6240409.745,Education,132,1,0,Education,554,0
981,87859,Anzac Rifle Range,Malabar,338984.8834,6240791.743,Sports,148,0,0,Sports,552,0
982,87860,Baptist Church,Matraville,336563.8878,6240534.745,Church,136,1,0,Church,549,0
983,87861,Ozanam Villa,Matraville,337859.8854,6240572.744,Retirement Village,141,1,0,Retirement Village,551,0
984,87862,St Andrews Primary School,Malabar,338069.9613,6240489.435,Education - Primary,134,1,0,Education - Primary,552,0
985,87863,St Marks Church,Malabar,338089.885,6240621.744,Church,140,1,0,Church,552,0
986,87864,ST MARKS ANGLICAN CHURCH,Malabar,338080.7634,6240636.158,CHURCH,140,1,0,CHURCH,552,0
987,87866,Matraville Library,Matraville,337936.8853,6240628.744,Library,141,1,0,Library,551,0
988,87867,Malabar Primary School,Malabar,338174.8848,6240673.744,Education - Primary,140,1,0,Education - Primary,552,0
989,87868,BP,Matraville,336577,6240809,SERVICE STATION,162,1,0,SERVICE STATION,550,0
990,87872,Matraville RSL,Matraville,336654.8879,6240914.745,Bowling Club,162,1,0,Bowling Club,550,0
991,87873,St Agnes Primary School,Matraville,336633.888,6241005.744,Education - Primary,162,1,0,Education - Primary,550,0
992,87875,Matraville Soldiers Primary School,Matraville,337335,6241069,Education - Primary,163,1,0,Education - Primary,551,0
993,87876,Matraville Soldiers Settlement Primary School,Matraville,337371.8866,6241085.744,Education - Primary,163,1,0,Education - Primary,551,0
994,87878,St Agnes Church,Matraville,336618.888,6241042.744,Church,162,1,0,Church,550,0
995,87879,St Agnes School,Matraville,336551.6076,6241115.628,Education,162,1,0,Education,550,0
996,87880,MATRAVILLE SCHOOL,Matraville,337376.172,6241103.527,Education,163,1,0,Education,548,0
997,87883,Matraville Fire Station,Matraville,336526.8884,6241331.744,Fire Station,170,1,0,Fire Station,550,0
998,87884,St Spyridon College,Maroubra,337767,6241443,EDUCATION - UNIVERSITY,179,1,0,EDUCATION,547,0
999,87888,St Spyridon College High School,Maroubra,337699.1174,6241418.225,Education,179,1,0,Education,547,0
1000,87889,HIGH SCHOOL ST SPYRIDON,Maroubra,337724.3175,6241452.712,Education,179,1,0,Education,547,0
1001,87890,St Spyridon College Secondary Campus,Maroubra,337684.8863,6241478.743,Education,179,1,0,Education,547,0
1002,87895,The Sands Hotel,Maroubra,338430.9499,6241856.464,Hotel,211,1,0,Hotels,547,0
1003,87899,Maroubra Garden Village,Maroubra,338366.8853,6241901.741,Retirement Village,211,1,0,Retirement Village,545,0
1004,87901,Shell,Maroubra,337444,6242036,SERVICE STATION,216,1,0,Service Station,544,0
1005,87903,St Mary-St Josephs School,Maroubra,338441.5022,6242220.614,Education,238,1,0,Education,546,0
1006,87904,Marist College,Maroubra,336510.3233,6242276.355,EDUCATION - UNIVERSITY,244,1,0,EDUCATION,540,0
1007,87905,St Gabriels School,Maroubra,336445,6242309,Education,244,1,0,Education,540,0
1008,87907,Des Renford Aquatic Centre,Maroubra,337172.8876,6241914.742,Swimming,212,1,0,Swimming,544,0
1009,87908,Marcellin Sports Fields,Maroubra,337138.8879,6242252.742,Sports,234,1,0,Sports,544,0
1010,87910,Maroubra Ambulance Station,Maroubra,338735,6242344,Ambulance Station,265,1,0,Ambulance Station,546,0
1011,87911,AMBULANCE STATION,Maroubra,338738.3516,6242345.473,Ambulance Station,265,1,0,Ambulance Station,546,0
1012,87912,St Mary and St Josephs Primary School,Maroubra,338469.8854,6242297.741,Education - Primary,238,1,0,Education - Primary,546,0
1013,87913,St Mary and Josephs Catholic School,Maroubra,338455,6242301,Education,238,1,0,Education,546,0
1014,87914,Maroubra RSL,Maroubra,338487.8855,6242414.74,Bowling Club,248,1,0,Bowling Club,546,0
1015,87917,Our Lady of The Assumption,Maroubra,336334.8895,6242368.742,Church,244,1,0,Church,540,0
1016,87918,Marist Brothers High School,Maroubra,336380.8894,6242340.742,Education,244,1,0,Education,540,0
1017,87919,Maroubra Seals Sports and Community,Maroubra,338789.8848,6242339.74,Club,265,1,0,Club,546,0
1018,87924,Our Lady of The Annunciation School,Maroubra,336198.8899,6242454.742,Education,249,1,0,Education,540,0
1019,87929,MAROUBRA MONTESSORI PRE SCHOOL,Maroubra,338472.7736,6242528.421,Education,257,1,0,Education,546,0
1020,87930,Montessori School,Maroubra,338494.8855,6242532.74,Education,257,1,0,Education,546,0
1021,87933,South Sydney High School,Maroubra,336915.8886,6242573.741,Education,262,1,0,Education,540,0
1022,87934,Maroubra Bay Primary School,Maroubra,338579.8854,6242606.74,Education - Primary,270,1,0,Education - Primary,546,0
1023,87935,MAROUBRA BAY SCHOOL,Maroubra,338553.5976,6242657.366,Education,270,1,0,Education,546,0
1024,87941,Maroubra Guides Hall,Maroubra,337224.888,6242536.741,Guides Hall,266,1,0,Guides Hall,541,0
1025,87946,St Edmunds Church,Maroubra,336559.8894,6242755.741,Church,286,1,0,Church,540,0
1026,87948,Baptist Church,Maroubra,337511.8876,6242776.74,Church,322,1,0,Church,541,0
1027,87949,Maroubra Fire Station,Maroubra,337961.8867,6242776.74,Fire Station,295,1,0,Fire Station,538,0
1028,87950,Christian City Church,Maroubra,337385.8878,6242732.741,Church,282,1,0,Church,541,0
1029,87951,St Johns Church,Maroubra,338225.8862,6242772.74,Church,288,1,0,Church,539,0
1030,87952,Maroubra Bay High School,Maroubra,338555,6242787,Education,291,1,0,Education,542,0
1031,87953,St Aidans Primary School,Maroubra,337581.8875,6242901.74,Education - Primary,322,1,0,Education - Primary,537,0
1032,87954,Holy Family,Maroubra,337539.8876,6242919.74,Church,322,1,0,Church,537,0
1033,87957,Trade Winds Hotel,Maroubra,337392.3146,6242917.371,Hotel,322,1,0,Hotels,537,0
1034,87958,Tradewinds Hotel,Maroubra,337427.8879,6242934.74,Hotel,322,1,0,Hotel,537,0
1035,87959,Uniting Church,Maroubra,337269.888,6242715.741,Church,279,1,0,Church,541,0
1036,87960,French School,Maroubra,337747.8155,6242895.914,Education,298,1,0,Education,538,0
1037,87961,MAROUBRA JUNCTION HOTEL,Maroubra,337197.032,6242900.84,Hotel,322,1,0,Hotels,537,0
1038,87962,St Andrews Church,Maroubra,337077.8885,6242854.741,Church,322,1,0,Church,537,0
1039,87963,Pizza Haven Maroubra,Maroubra,337124.2232,6242935.912,FAST FOOD OUTLET,322,1,0,FAST FOOD OUTLET,537,0
1040,87964,St Aidans Maroumbra School,Maroubra,337491.6633,6242896.687,Education,322,1,0,Education,538,0
1041,87965,St Aidans Convent School,Maroubra,337610,6242924,Education,322,1,0,Education,537,0
1042,87966,ST AIDANS SCHOOL,Maroubra,337548.8545,6242931.279,Education,322,1,0,Education,537,0
1043,87968,Hoban House,Maroubra,336380.89,6243086.741,Retirement Village,323,1,0,Retirement Village,540,0
1044,87969,MARY CAMPBELL PRE SCHOOL,Maroubra,338528.4582,6243058.61,Education,316,1,0,Education,543,0
1045,87973,Mahon,Maroubra,339609.8836,6242832.739,Swimming,294,1,0,Swimming,543,0
1046,87974,Salvation Army,Maroubra,337065.8887,6243146.74,Church,322,1,0,Church,540,0
1047,87976,Maroubra Library,Maroubra,337150.8887,6243304.74,Library,334,1,0,Library,537,0
1048,87977,Bowen Library,Maroubra,337136,6243323,Library,334,1,0,Library,537,0
1049,87978,St Marys and St Joseph Church,South Coogee,338934.8853,6243403.738,Church,344,1,0,Church,536,0
1050,87979,ST MARYS SCHOOL,South Coogee,338910.1,6243413.085,Education,344,1,0,Education,536,0
1051,87980,St Marys Church School,South Coogee,338895,6243453,Education,344,1,0,Education,536,0
1052,87981,Camelot,Maroubra,337241.8885,6243368.739,Nursing Home,334,1,0,Nursing Home,538,0
1053,87982,Camelot Nursing Home,Maroubra,337246,6243372,Nursing Home,334,1,0,Nursing Home,538,0
1054,87983,Maroumbra Junction Primary School,Maroubra,337095.3143,6243472.265,Education - Primary,349,1,0,Education - Primary,532,0
1055,87984,MAROUBRA INFANTS SCHOOL,Maroubra,337045.9532,6243503.809,Education,349,1,0,Education,532,0
1056,87985,Maroubra Junction Primary School,Maroubra,337031.889,6243509.739,Education - Primary,349,1,0,Education - Primary,532,0
1057,87986,Southern Cross Village,South Coogee,338936.8854,6243458.738,Retirement Village,344,1,0,Retirement Village,543,0
1058,87987,Southern Cross Apartments,South Coogee,338843.8855,6243411.738,Retirement Village,344,1,0,Retirement Village,536,0
1059,87988,South Coogee Bowling Club,South Coogee,338140.887,6243577.738,Bowling Club,353,1,0,Bowling Club,536,0
1060,87989,Jewish,Maroubra,337101.8889,6243559.739,Church,349,1,0,Church,532,0
1061,87991,Mount Sinai College,Maroubra,337026.8891,6243639.739,EDUCATION - UNIVERSITY,357,1,0,Education,532,0
1062,87994,The French School of Sydney,Maroubra,337244.8887,6243617.739,Education,360,1,0,Education,533,0
1063,87995,Maroubra High School,Maroubra,337274,6243547,Education,360,1,0,Education,533,0
1064,87996,MAROUBRA EVENING COLLEGE,Maroubra,337239.1326,6243572.131,EDUCATION - UNIVERSITY,360,1,0,EDUCATION,533,0
1065,87997,Lycee Condorcet French School,Maroubra,337197.337,6243669.253,Education,360,1,0,Education,532,0
1066,88000,THE SOS PRE SCHOOL,Randwick,337593.0313,6243941.714,Education,389,1,0,Education,533,0
1067,88002,St Pauls Church,South Coogee,338910.8857,6243838.737,Church,377,1,0,Church,536,0
1068,88007,South Coogee Primary School,South Coogee,338624.8863,6243927.737,Education - Primary,388,1,0,Education - Primary,536,0
1069,88018,Decayville Primary School,Daceyville,336340.3757,6244249.087,Education - Primary,417,1,0,Education - Primary,532,0
1070,88025,Randwick Cemetery,South Coogee,338699.8864,6244309.737,Cemetery,423,1,0,Cemetery,536,0
1071,88033,Holy Trinity,Kingsford,336569.8907,6244574.738,Church,461,1,1,Church,530,0
1072,88035,Wylies Baths,Coogee,339109.8859,6244740.735,Swimming,470,1,0,Swimming,531,0
1073,88038,St Spyridon Church,Kingsford,335847.8922,6244718.738,Church,482,1,1,Church,525,0
1074,88042,WIDGETS PRE SCHOOL,Kingsford,336926.7037,6244674.727,Education,458,1,0,Education,530,0
1075,88043,South Sydney Junior Rugby League,Kingsford,336501.8909,6244652.737,Club,461,1,1,Club,530,0
1076,88044,Randwick Boys High School,Randwick,337204.8896,6244756.737,Education,473,1,0,Education,527,0
1077,88047,Rainbow Street Primary School,Randwick,337007.89,6244783.737,Education - Primary,481,1,0,Education - Primary,527,0
1078,88048,The Lakes,Eastlakes,334810.8935,6243836.74,Golf,386,1,0,Golf,524,0
1079,88049,St Spyridon College Primary Campus,Kingsford,335802.8923,6244753.738,Education - Primary,482,1,1,Education - Primary,525,0
1080,88050,St Spyridon College,Kingsford,335787.3397,6244787.523,EDUCATION - UNIVERSITY,482,1,1,EDUCATION,525,0
1081,88051,CHURCH,Kingsford,336099.2768,6244818.321,CHURCH,491,1,1,CHURCH,525,0
1082,88058,ST BRIGIDS SCHOOL,Coogee,338599.8788,6244881.494,Education,499,1,0,Education,531,0
1083,88059,St Brigids Church,Coogee,338620.887,6244946.735,Church,499,1,0,Church,531,0
1084,88061,RED TOMATO HOTEL,Kingsford,336220.3719,6244874.546,Hotel,491,1,1,Hotels,526,0
1085,88062,McIvers Baths,Coogee,339021.8862,6244887.735,Swimming,492,1,0,Swimming,529,0
1086,88063,ST NICHOLAS CHURCH,Coogee,338643.1503,6245093.881,CHURCH,553,1,0,CHURCH,529,0
1087,88065,Crowne Plaza Coogee Beach,Coogee,338785.8868,6245082.735,Hotel,553,1,0,Hotel,529,0
1088,88066,CROWN PLAZA HOTEL,Coogee,338773.9095,6245083.015,Hotel,553,1,0,Hotels,529,0
1089,88067,Dive Hotel,Coogee,338782.8868,6245127.735,Hotel,553,1,0,Hotel,529,0
1090,88068,Castellorizian,Kingsford,336129.8919,6245100.737,Club,525,1,1,Club,526,0
1091,88069,Matraville Guides Hall,Kingsford,336005.8921,6245101.737,Guides Hall,518,1,1,Guides Hall,525,0
1092,88070,Coogee Randwick RSL,Coogee,338146.888,6245089.735,Bowling Club,547,1,0,Bowling Club,529,0
1093,88071,REGENT HOTEL,Kingsford,336116.2321,6245180.467,Hotel,525,1,1,Hotels,526,0
1094,88072,Jewish,Coogee,338653.8871,6245150.735,Church,553,1,0,Church,529,0
1095,88073,Lochinvar Nursing Home,Coogee,338353.8877,6245210.735,Nursing Home,547,1,0,Nursing Home,531,0
1096,88074,Randwick Girls High School,Randwick,337248,6245116,Education,565,1,0,Education,527,0
1097,88075,Randwick Girls Technology High School,Randwick,337243.8898,6245125.736,Education,565,1,0,Education,527,0
1098,88076,Royal Hospital for Women Prince of,Randwick,337128,6245224,Health,565,1,1,Health,527,0
1099,88077,Prince of Wales Randwick Hospital - Barker St,Randwick,337118,6245226,Health,565,1,1,Health,527,0
1100,88078,Royal Hospital for Women,Randwick,337240.8899,6245252.736,Hospital,565,1,1,Hospital,527,0
1101,88080,Esron Motel,Randwick,337925.8885,6245197.735,Hotel,528,1,0,Hotel,528,0
1102,88082,Sts Kiril and Methodi,Rosebery,334220.8957,6245238.738,Church,543,1,0,Church,294,0
1103,88083,Koinonia,Randwick,337792.8888,6245218.735,Retirement Village,536,1,0,Retirement Village,528,0
1104,88084,Coogee Bay Boutique Hotel,Coogee,338768.8869,6245175.735,Hotel,553,1,0,Hotel,529,0
1105,88085,Coogee Bay Hotel,Coogee,338804.8868,6245212.735,Hotel,553,1,0,Hotel,529,0
1106,88086,Coogee Legion,Coogee,338824.8869,6245293.735,Club,553,1,0,Club,529,0
1107,88088,Coogee Bayside Private Hotel,Coogee,338699.1945,6245256.789,Hotel,553,1,0,Hotels,529,0
1108,88089,Kensington Bowling Club,Kensington,335785.8927,6245265.737,Bowling Club,541,1,1,Bowling Club,525,0
1109,88091,St Brigids Catholic School,Coogee,338513,6245329,Education,553,1,0,Education,529,0
1110,88092,Randwick Girls High School,Kingsford,336879.4712,6245281.253,Education,545,1,1,Education,527,0
1111,88093,Royal Hospital For Women,Kingsford,336879.4712,6245281.253,Health,545,1,1,Health,527,0
1112,88094,Barker Lodge Motor Inn,Kingsford,336261.8918,6245307.736,Hotel,551,1,1,Hotel,520,0
1113,88095,COOGEE SCHOOL,Coogee,338220.8349,6245298.895,Education,547,1,0,Education,529,0
1114,88096,Coogee Primary School,Coogee,338208.888,6245260.735,Education - Primary,547,1,0,Education - Primary,529,0
1115,88097,McDonalds Family Restaurants,Kingsford,336160.3164,6245326.657,FAST FOOD OUTLET,550,1,1,FAST FOOD OUTLET,520,0
1116,88098,McDonalds Family Restaurants,Coogee,338853.423,6245312.544,FAST FOOD OUTLET,553,1,0,FAST FOOD OUTLET,529,0
1117,88099,Daintrey House,Randwick,337823.8888,6245356.735,Nursing Home,554,1,1,Nursing Home,528,0
1118,88100,CHURCH,Rosebery,334244.4323,6245352.174,CHURCH,552,1,0,CHURCH,294,0
1119,88101,St Brigids Primary School,Coogee,338536.8875,6245352.735,Education - Primary,553,1,0,Education - Primary,529,0
1120,88102,Unisearch Ltd,Kensington,336412.8915,6245348.736,Education,551,1,1,Education,520,0
1121,88103,DAINTREY NURSING HOME,Randwick,337844.5033,6245366.239,Nursing Home,554,1,0,Nursing Home,522,0
1122,88104,Prince of Wales Private The,Randwick,337160.8901,6245359.736,Hospital,565,1,1,Hospital,527,0
1123,88105,The Prince of Wales Hospital,Randwick,337172,6245456,Hospital,565,1,1,Hospital,527,0
1124,88106,Prince Of Wales Hospital,Randwick,337234.0441,6245356.008,Hospital,565,1,1,Hospital,528,0
1125,88107,Prince of Wales Private Hospital,Randwick,337227,6245419,Hospital,565,1,1,Hospital,528,0
1126,88108,Giles Baths,Coogee,339207.8861,6245317.734,Swimming,548,1,0,Swimming,529,0
1127,88109,Coogee Sands Motor Inn,Coogee,338954.8868,6245497.734,Hotel,574,1,0,Hotel,523,0
1128,88110,Claremont College Prep School,Randwick,337819,6245482,Education,572,1,1,Education,522,0
1129,88111,Randwick Rugby,Coogee,338626.8873,6245433.734,Club,566,1,0,Club,529,0
1130,88112,COAST APARTMENTS,Coogee,338637.4813,6245459.848,Apartments,566,1,0,Apartments,529,0
1131,88113,Claremont College Primary School,Randwick,337701.3443,6245501.565,Education - Primary,572,1,1,Education - Primary,522,0
1132,88114,SCHOOL CLAREMONT CLG,Randwick,337727.2461,6245522.751,Education,572,1,1,Education,522,0
1133,88116,Prince of Wales The,Randwick,337291.8899,6245458.735,Hospital,565,1,1,Hospital,528,0
1134,88117,Eastern Suburbs Tennis Club,Coogee,338615.8875,6245561.734,Club,578,1,0,Club,523,0
1135,88118,Warrane College,Kensington,336046.7429,6245402.124,EDUCATION - UNIVERSITY,562,1,1,EDUCATION,520,0
1136,88119,The Beach Palace Hotel,Coogee,338994.0769,6245503.51,Hotel,574,1,0,Hotels,529,0
1137,88120,Pizza Hut Kensington,Kensington,335969.477,6245394.022,FAST FOOD OUTLET,562,1,1,FAST FOOD OUTLET,520,0
1138,88121,Coogee Bowling Club,Coogee,338519.8876,6245574.734,Bowling Club,578,1,0,Bowling Club,523,0
1139,88122,Coogee Sands Hotel and Apartments,Coogee,338969.3243,6245507.083,Apartments,574,1,0,Apartments,529,0
1140,88123,Claremont College,Randwick,337739.8891,6245531.735,EDUCATION - UNIVERSITY,572,1,1,Education,522,0
1141,88124,St Josephs Church,Rosebery,334273.8958,6245620.737,Church,584,1,0,Church,294,0
1142,88125,St Josephs Rc School -,Rosebery,334298,6245650,EDUCATION - SCHOOL,584,1,0,EDUCATION - SCHOOL,294,0
1143,88126,JOANN LODGE,Randwick,337921.6926,6245617.036,Hotel,581,1,0,LODGE,522,0
1144,88128,University of New South Wales,Kensington,336014,6245628,EDUCATION - UNIVERSITY,583,1,1,Education,520,0
1145,88130,Fig Tree Theatre,Kensington,336436.8918,6245757.735,Theatre,600,1,1,Theatre,520,0
1146,88132,The Australian,Kensington,334718.8949,6245478.737,Golf,568,1,0,Golf,508,0
1147,88133,THE SPOT PRE SCHOOL,Randwick,337542.0124,6245187.682,Education,707,1,1,Education,528,0
1148,88134,Ritz Theatre,Randwick,337622.8892,6245320.735,Theatre,707,1,1,Theatre,528,0
1149,88135,Brigidine College,Randwick,337670.8891,6245365.735,EDUCATION - UNIVERSITY,707,1,1,Education,528,0
